# Seconds    Queue Density    Dynamic Density
48.3584	0.557578	0.0393951
48.5582	0.557296	0.0345124
48.7581	0.556136	0.0302448
48.9579	0.554314	0.0257579
49.1577	0.55306	0.0221174
49.3576	0.551841	0.0191235
49.5574	0.551872	0.0164705
49.7572	0.547142	0.0146561
49.957	0.547946	0.0124185
50.1569	0.547781	0.0109686
50.3567	0.547029	0.00937755
50.5565	0.547311	0.00813923
50.7563	0.546676	0.00670497
50.9562	0.545916	0.00593297
51.156	0.544732	0.00532949
51.3558	0.540057	0.00687739
51.5557	0.541131	0.00659132
51.7555	0.541707	0.00619553
51.9553	0.54313	0.00553326
52.1551	0.54271	0.00530598
52.355	0.54275	0.00495721
52.5548	0.543819	0.00638755
52.7546	0.54815	0.0106825
52.9545	0.553401	0.0180301
53.1543	0.560635	0.0228776
53.3541	0.565913	0.0264985
53.5539	0.57004	0.0292691
53.7538	0.570992	0.0295865
53.9536	0.573813	0.0301194
54.1534	0.577195	0.0299627
54.3533	0.583179	0.0290692
54.5531	0.587133	0.0279994
54.7529	0.594884	0.0272823
54.9527	0.596797	0.0235751
55.1526	0.598925	0.0209574
55.3524	0.599951	0.0183044
55.5522	0.598501	0.0150009
55.7521	0.597984	0.0111292
55.9519	0.597851	0.0090131
56.1517	0.59751	0.00766506
56.3515	0.596699	0.00724575
56.5514	0.597569	0.00640322
56.7512	0.597506	0.00547448
56.951	0.597773	0.00527854
57.1509	0.598541	0.00481221
57.3507	0.598498	0.00414211
57.5505	0.599183	0.00365227
57.7503	0.599822	0.00346809
57.9502	0.598987	0.00425183
58.15	0.599904	0.00443993
58.3498	0.60059	0.00440466
58.5496	0.601676	0.00429886
58.7495	0.598607	0.00387563
58.9493	0.599395	0.00394617
59.1491	0.598505	0.00374632
59.349	0.599642	0.0033466
59.5488	0.600739	0.00292338
59.7486	0.60253	0.00264907
59.9484	0.603278	0.00230814
60.1483	0.601386	0.0021122
60.3481	0.597545	0.00234733
60.5479	0.598921	0.00256678
60.7478	0.598909	0.00259421
60.9476	0.596432	0.00237084
61.1474	0.592361	0.00175951
61.3472	0.589586	0.00122657
61.5471	0.58932	0.00108157
61.7469	0.589081	0.000991441
61.9467	0.587067	0.00126967
62.1466	0.588274	0.00107374
62.3464	0.589645	0.00122265
62.5462	0.593058	0.00289595
62.746	0.596519	0.00496896
62.9459	0.597616	0.0049141
63.1457	0.598004	0.00453006
63.3455	0.597757	0.00442818
63.5454	0.597224	0.00463195
63.7452	0.593658	0.00489059
63.945	0.596491	0.00469857
64.1448	0.597318	0.00489843
64.3447	0.597424	0.00473776
64.5445	0.597859	0.00432237
64.7443	0.599442	0.00536868
64.9441	0.601476	0.00571744
65.144	0.60289	0.00586244
65.3438	0.598545	0.00646592
65.5436	0.599787	0.00637579
65.7435	0.599799	0.00587027
65.9433	0.599289	0.00521976
66.1431	0.600868	0.00488275
66.3429	0.601879	0.00517274
66.5428	0.598858	0.00526287
66.7426	0.596703	0.00563515
66.9424	0.592149	0.00626607
67.1423	0.592815	0.00638363
67.3421	0.597251	0.00876622
67.5419	0.597867	0.00891514
67.7417	0.595155	0.00858596
67.9416	0.595343	0.00827638
68.1414	0.595461	0.00786491
68.3412	0.594943	0.00765722
68.5411	0.594986	0.00693225
68.7409	0.594065	0.00610932
68.9407	0.593807	0.00588987
69.1405	0.592584	0.00618769
69.3404	0.593638	0.00583501
69.5402	0.594822	0.00562339
69.74	0.596178	0.00608972
69.9399	0.595174	0.00617202
70.1397	0.595229	0.00605837
70.3395	0.594736	0.00547056
70.5393	0.594316	0.00424008
70.7392	0.590303	0.00518841
70.939	0.589798	0.00485924
71.1388	0.589347	0.00470249
71.3386	0.589406	0.00431453
71.5385	0.589865	0.00418522
71.7383	0.590942	0.0039109
71.9381	0.590366	0.00357781
72.138	0.591746	0.00418913
72.3378	0.589281	0.00543529
72.5376	0.590358	0.00634836
72.7374	0.591479	0.00669321
72.9373	0.593862	0.00698712
73.1371	0.594841	0.00733588
73.3369	0.593795	0.00727318
73.5368	0.594814	0.00741818
73.7366	0.593979	0.0072967
73.9364	0.593987	0.00718697
74.1362	0.595374	0.007716
74.3361	0.594861	0.00794721
74.5359	0.59396	0.00772384
74.7357	0.595253	0.00802558
74.9356	0.594551	0.00855461
75.1354	0.595978	0.0107295
75.3352	0.597494	0.0123911
75.535	0.59691	0.0129083
75.7349	0.592678	0.013649
75.9347	0.592388	0.0136333
76.1345	0.592102	0.0126419
76.3344	0.592443	0.0128887
76.5342	0.593435	0.0128613
76.734	0.593873	0.0116818
76.9338	0.59231	0.0103259
77.1337	0.593642	0.00990658
77.3335	0.597197	0.0127437
77.5333	0.59829	0.0131826
77.7331	0.597483	0.0117993
77.933	0.595347	0.0107491
78.1328	0.594305	0.00950295
78.3326	0.593909	0.00893473
78.5325	0.591718	0.00813923
78.7323	0.590237	0.00811963
78.9321	0.591914	0.00791978
79.1319	0.588093	0.00800991
79.3318	0.586498	0.00684996
79.5316	0.586028	0.00654822
79.7314	0.586032	0.00623472
79.9313	0.585722	0.00476911
80.1311	0.585389	0.00392658
80.3309	0.585432	0.00309189
80.5307	0.58595	0.00291946
80.7306	0.585346	0.00384428
80.9304	0.586173	0.00358565
81.1302	0.58642	0.00342106
81.3301	0.587333	0.00361308
81.5299	0.587784	0.0037228
81.7297	0.58758	0.00356997
81.9295	0.587784	0.00425575
82.1294	0.587317	0.00567826
82.3292	0.586353	0.00764546
82.529	0.588121	0.00737507
82.7289	0.58901	0.00836651
82.9287	0.589171	0.00947552
83.1285	0.589939	0.00853502
83.3283	0.589837	0.00769641
83.5282	0.58825	0.00663443
83.728	0.589128	0.00655213
83.9278	0.588434	0.00596041
84.1277	0.585221	0.00745736
84.3275	0.585483	0.00683428
84.5273	0.586244	0.00676767
84.7271	0.586996	0.00645417
84.927	0.587666	0.00607405
85.1268	0.588818	0.00592514
85.3266	0.589457	0.00643457
85.5264	0.588571	0.00593689
85.7263	0.588638	0.00639539
85.9261	0.5918	0.00648552
86.1259	0.593411	0.00791586
86.3258	0.59461	0.00875447
86.5256	0.595296	0.00866826
86.7254	0.593415	0.00787275
86.9252	0.592388	0.00777478
87.1251	0.59298	0.00730845
87.3249	0.587008	0.00797856
87.5247	0.587165	0.00582325
87.7246	0.58544	0.0044752
87.9244	0.585687	0.00464371
88.1242	0.585813	0.00458885
88.324	0.584535	0.00407549
88.5239	0.583939	0.00364835
88.7237	0.584214	0.00296649
88.9235	0.583599	0.00258637
89.1234	0.583559	0.00469857
89.3232	0.584465	0.00460844
89.523	0.585546	0.00538043
89.7228	0.587404	0.00685388
89.9227	0.588685	0.00898567
90.1225	0.589994	0.0110117
90.3223	0.593043	0.0142015
90.5222	0.59454	0.0174972
90.722	0.5945	0.0231519
90.9218	0.59481	0.0236339
91.1216	0.593493	0.0238651
91.3215	0.59358	0.0248135
91.5213	0.590119	0.0251035
91.7211	0.588305	0.0252328
91.9209	0.586483	0.0245352
92.1208	0.585045	0.0228502
92.3206	0.579065	0.0249663
92.5204	0.580503	0.0224779
92.7203	0.580616	0.0205891
92.9201	0.580699	0.0192998
93.1199	0.579656	0.0184534
93.3197	0.57955	0.0179126
93.5196	0.578802	0.016976
93.7194	0.577771	0.0159375
93.9192	0.577376	0.0165684
94.1191	0.57265	0.0181438
94.3189	0.574401	0.0185513
94.5187	0.576995	0.0205734
94.7185	0.57888	0.0236692
94.9184	0.579876	0.0282345
95.1182	0.582051	0.0397674
95.318	0.584986	0.0543373
95.5179	0.5876	0.0700161
95.7177	0.584602	0.0842098
95.9175	0.58633	0.0997633
96.1173	0.589966	0.119972
96.3172	0.591064	0.143116
96.517	0.593372	0.168686
96.7168	0.592322	0.191736
96.9167	0.592984	0.213536
97.1165	0.592674	0.234901
97.3163	0.58914	0.259236
97.5161	0.586773	0.267121
97.716	0.582881	0.286362
97.9158	0.578273	0.314401
98.1156	0.573261	0.341362
98.3154	0.571078	0.363569
98.5153	0.563648	0.378586
98.7151	0.557374	0.392928
98.9149	0.5538	0.404128
99.1148	0.544446	0.403622
99.3146	0.535492	0.404136
99.5144	0.526514	0.407435
99.7142	0.521404	0.411264
99.9141	0.515436	0.417362
100.114	0.511623	0.419681
100.314	0.51082	0.413035
100.514	0.507054	0.401452
100.713	0.495043	0.391514
100.913	0.491633	0.396639
101.113	0.483714	0.400644
101.313	0.478372	0.408431
101.513	0.473157	0.417111
101.713	0.470292	0.421445
101.912	0.473239	0.423635
102.112	0.471981	0.419282
102.312	0.467208	0.411499
102.512	0.46912	0.39729
102.712	0.469434	0.389691
102.911	0.46912	0.384225
103.111	0.468207	0.377269
103.311	0.465684	0.377179
103.511	0.460758	0.37192
103.711	0.460848	0.371391
103.911	0.463042	0.373225
104.11	0.469594	0.382128
104.31	0.468772	0.376583
104.51	0.467431	0.372116
104.71	0.466448	0.379397
104.91	0.468572	0.384158
105.11	0.479799	0.391337
105.309	0.490634	0.395526
105.509	0.493804	0.396569
105.709	0.491461	0.38245
105.909	0.489964	0.374236
106.109	0.48619	0.358498
106.309	0.488694	0.3526
106.508	0.491453	0.350049
106.708	0.50085	0.355638
106.908	0.506999	0.366716
107.108	0.51156	0.371187
107.308	0.499867	0.359537
107.508	0.496951	0.358216
107.707	0.483263	0.352099
107.907	0.470457	0.354219
108.107	0.464465	0.354756
108.307	0.462764	0.350335
108.507	0.463991	0.349967
108.707	0.466902	0.355187
108.906	0.468964	0.359243
109.106	0.467463	0.351785
109.306	0.457309	0.34858
109.506	0.451031	0.340135
109.706	0.448774	0.321109
109.905	0.446936	0.305058
110.105	0.445392	0.300176
110.305	0.444409	0.292279
110.505	0.445185	0.284015
110.705	0.437708	0.283603
110.905	0.437586	0.290747
111.104	0.439228	0.296449
111.304	0.431273	0.287455
111.504	0.425289	0.268038
111.704	0.4188	0.261427
111.904	0.416284	0.266615
112.104	0.415543	0.272866
112.303	0.407479	0.266698
112.503	0.414822	0.266345
112.703	0.420626	0.270319
112.903	0.43382	0.283415
113.103	0.448884	0.304039
113.303	0.458465	0.31348
113.502	0.46593	0.310744
113.702	0.466961	0.304361
113.902	0.457921	0.292119
114.102	0.451235	0.272838
114.302	0.451169	0.266161
114.502	0.446192	0.268469
114.701	0.439287	0.270091
114.901	0.433954	0.270781
115.101	0.430242	0.27209
115.301	0.41695	0.265604
115.501	0.413435	0.272255
115.7	0.424725	0.276158
115.9	0.423142	0.269018
116.1	0.417957	0.269151
116.3	0.403176	0.282592
116.5	0.389386	0.355398
116.7	0.38685	0.368377
116.899	0.386333	0.397235
117.099	0.381199	0.398093
117.299	0.372664	0.39678
117.499	0.366054	0.383037
117.699	0.363271	0.362386
117.899	0.368804	0.344865
118.098	0.369741	0.320177
118.298	0.361617	0.297072
118.498	0.349462	0.282381
118.698	0.340488	0.278419
118.898	0.331122	0.263492
119.098	0.317641	0.242907
119.297	0.306881	0.232546
119.497	0.289015	0.220269
119.697	0.267822	0.208814
119.897	0.258445	0.198327
120.097	0.255663	0.191999
120.297	0.255518	0.184283
120.496	0.254671	0.185208
120.696	0.237864	0.175548
120.896	0.232848	0.170356
121.096	0.225418	0.167832
121.296	0.225484	0.172025
121.496	0.230947	0.180199
121.695	0.23679	0.189644
121.895	0.246532	0.196505
122.095	0.241884	0.187469
122.295	0.236465	0.183299
122.495	0.231633	0.166162
122.694	0.225124	0.150295
122.894	0.213356	0.146992
123.094	0.197724	0.137587
123.294	0.173342	0.119286
123.494	0.151557	0.10251
123.694	0.148544	0.10909
123.893	0.152984	0.119165
124.093	0.14894	0.11592
124.293	0.143277	0.112241
124.493	0.163074	0.124675
124.693	0.183225	0.136658
124.893	0.185494	0.132403
125.092	0.188084	0.12855
125.292	0.198402	0.127602
125.492	0.207568	0.131438
125.692	0.22182	0.142634
125.892	0.24362	0.156679
126.092	0.262187	0.180027
126.291	0.277031	0.19986
126.491	0.303648	0.216064
126.691	0.344367	0.241488
126.891	0.377669	0.280562
127.091	0.392525	0.28481
127.291	0.387344	0.263367
127.49	0.369976	0.247394
127.69	0.348568	0.23253
127.89	0.332152	0.226734
128.09	0.319644	0.216303
128.29	0.304302	0.19212
128.489	0.281424	0.170759
128.689	0.257685	0.155327
128.889	0.238914	0.148732
129.089	0.222867	0.13676
129.289	0.209002	0.126227
129.489	0.193378	0.118538
129.688	0.176238	0.111888
129.888	0.160821	0.105081
130.088	0.139421	0.0968752
130.288	0.112903	0.0783043
130.488	0.0891122	0.0625549
130.688	0.0648473	0.0454456
130.887	0.0463626	0.0307739
131.087	0.028744	0.0175168
131.287	0.0149931	0.00832732
131.487	0.00612499	0.00360916
131.687	0.00557637	0.00392658
131.887	0.00546664	0.00375024
132.086	0.00500031	0.00369929
132.286	0.00762587	0.00887203
132.486	0.00709684	0.00763371
132.686	0.00685388	0.00677158
132.886	0.00663051	0.00646984
133.086	0.00563123	0.0058546
133.285	0.00701063	0.00688131
133.485	0.0260008	0.0207184
133.685	0.056763	0.0496387
133.885	0.0932895	0.0804126
134.085	0.138708	0.117194
134.285	0.18112	0.149939
134.484	0.225543	0.187132
134.684	0.26216	0.221914
134.884	0.302245	0.244439
135.084	0.323547	0.250819
135.284	0.338289	0.255913
135.483	0.326137	0.23989
135.683	0.311313	0.213469
135.883	0.28597	0.18895
136.083	0.256117	0.158717
136.283	0.22927	0.145354
136.483	0.205111	0.13216
136.682	0.181575	0.123119
136.882	0.158787	0.112542
137.082	0.141855	0.102969
137.282	0.130467	0.0988463
137.482	0.104654	0.0829402
137.682	0.0838415	0.0663874
137.881	0.0620298	0.0458845
138.081	0.043063	0.0277212
138.281	0.0261302	0.0139742
138.481	0.0167291	0.00964794
138.681	0.0154202	0.0094089
138.881	0.0143073	0.00910324
139.08	0.0147031	0.0094089
139.28	0.014178	0.00944808
139.48	0.0136411	0.00884852
139.68	0.0147658	0.00931093
139.88	0.0135471	0.00819017
140.08	0.0181163	0.0122382
140.279	0.0266161	0.0189706
140.479	0.0341714	0.0263692
140.679	0.0458022	0.0357703
140.879	0.0545606	0.0444033
141.079	0.0652274	0.0532714
141.279	0.0774147	0.0626763
141.478	0.0959896	0.0759295
141.678	0.117315	0.088881
141.878	0.134891	0.0959739
142.078	0.148787	0.0991716
142.278	0.163047	0.107769
142.477	0.174807	0.111316
142.677	0.184224	0.11402
142.877	0.189275	0.117433
143.077	0.190956	0.123499
143.277	0.196035	0.128633
143.477	0.204194	0.138167
143.676	0.228745	0.164152
143.876	0.236559	0.171421
144.076	0.228451	0.169783
144.276	0.219951	0.164999
144.476	0.211353	0.160355
144.676	0.196051	0.144809
144.875	0.174627	0.125086
145.075	0.154641	0.112656
145.275	0.135447	0.0955389
145.475	0.114415	0.0854011
145.675	0.0967224	0.0722969
145.875	0.0755651	0.0580993
146.074	0.0547331	0.0440858
146.274	0.0386858	0.0299117
146.474	0.0268238	0.0211063
146.674	0.0202089	0.0147658
146.874	0.0133786	0.00658348
147.074	0.00769249	0.00145777
147.273	0.00680293	0.00105414
147.473	0.00595257	0.000838611
147.673	0.00545097	0.000779829
147.873	0.00511396	0.000509436
148.073	0.00496504	0.00059173
148.272	0.00467114	0.000705373
148.472	0.00468681	0.000830773
148.672	0.00484748	0.000834692
148.872	0.00518841	0.000909148
149.072	0.00588203	0.000893473
149.272	0.00584284	0.00101104
149.471	0.00500423	0.000756317
149.671	0.00610148	0.00127359
149.871	0.00588987	0.0010463
150.071	0.00717521	0.00173208
150.271	0.00718697	0.00190843
150.471	0.0078414	0.00242962
150.67	0.00882892	0.0019241
150.87	0.00944417	0.00197505
151.07	0.0163176	0.00576055
151.27	0.0308052	0.0119208
151.47	0.0467663	0.0223251
151.67	0.0549799	0.0306367
151.869	0.0617868	0.0356057
152.069	0.0688013	0.0399124
152.269	0.0758159	0.0406765
152.469	0.0761764	0.0427613
152.669	0.0757767	0.0389993
152.869	0.0753496	0.0344105
153.068	0.0750008	0.0328547
153.268	0.08131	0.0385095
153.468	0.0812159	0.0406334
153.668	0.0781946	0.0432629
153.868	0.071952	0.0341871
154.068	0.0678608	0.0307582
154.267	0.0609834	0.028258
154.467	0.0563084	0.0295238
154.667	0.0513002	0.0257971
154.867	0.0432355	0.0236143
155.067	0.0345711	0.0176343
155.266	0.0334504	0.0178146
155.466	0.0282659	0.0153223
155.666	0.0272	0.0144641
155.866	0.0237554	0.0124734
156.066	0.0200248	0.0104709
156.266	0.0176578	0.00843313
156.465	0.0132375	0.00622296
156.665	0.0154202	0.00909932
156.865	0.0125831	0.00647768
157.065	0.0121089	0.00592122
157.265	0.0157259	0.00622688
157.465	0.0156554	0.00645809
157.664	0.0163137	0.00675591
157.864	0.0158317	0.00618377
158.064	0.015914	0.00646984
158.264	0.0154438	0.00575271
158.464	0.0158396	0.00661092
158.664	0.0144406	0.00525111
158.863	0.0283482	0.021604
159.063	0.0590633	0.0511552
159.263	0.0660504	0.055458
159.463	0.0676453	0.052182
159.663	0.0667048	0.0519703
159.863	0.0663247	0.0558656
160.062	0.0660112	0.0563868
160.262	0.0652705	0.0569981
160.462	0.0668733	0.0589496
160.662	0.0658153	0.0583971
160.862	0.0558342	0.0498033
161.061	0.0454339	0.0411664
161.261	0.0306054	0.0234458
161.461	0.0168153	0.00820976
161.661	0.00701455	0.00112076
161.861	0.00244529	1.17562e-05
162.061	0.00858988	0.0059173
162.26	0.0423302	0.0337678
162.46	0.0512689	0.0387289
162.66	0.0553326	0.0443131
162.86	0.0575624	0.0432629
163.06	0.0595022	0.0462333
163.26	0.0595414	0.0450812
163.459	0.0603682	0.0497641
163.659	0.0612186	0.0455475
163.859	0.0602075	0.0460491
164.059	0.0554384	0.0453947
164.259	0.0425967	0.0343203
164.459	0.030625	0.0226621
164.658	0.0203226	0.0125713
164.858	0.0109333	0.00436156
165.058	0.0126419	0.00764938
165.258	0.0142329	0.00978901
165.458	0.0161413	0.011431
165.658	0.0197857	0.0129123
165.857	0.0202207	0.0137548
166.057	0.0205342	0.0143818
166.257	0.0212004	0.0142172
166.457	0.0210397	0.0144445
166.657	0.0212748	0.0142916
166.857	0.0220037	0.0156593
167.056	0.021702	0.0155104
167.256	0.0386309	0.0321415
167.456	0.0570569	0.0512101
167.656	0.0585969	0.0507163
167.856	0.0597059	0.0498777
168.055	0.0631583	0.0496975
168.255	0.0646083	0.0527502
168.455	0.0686211	0.0554306
168.655	0.0691932	0.0556383
168.855	0.0698712	0.0577348
169.055	0.0696321	0.0579386
169.254	0.069495	0.0596041
169.454	0.0724693	0.0613675
169.654	0.0727514	0.0623276
169.854	0.0654665	0.0566297
170.054	0.0571783	0.0490391
170.254	0.0447246	0.0383253
170.453	0.0311814	0.0253111
170.653	0.0216589	0.0133864
170.853	0.0103259	0.00337795
171.053	0.00583501	0.000325256
171.253	0.00494545	7.83748e-05
171.453	0.00491018	3.91874e-05
171.652	0.0046202	3.13499e-05
171.852	0.00447912	2.74312e-05
172.052	0.0045379	3.13499e-05
172.252	0.00605445	0.000376199
172.452	0.00490234	0.000141075
172.652	0.00450263	9.40498e-05
172.851	0.00427927	8.22936e-05
173.051	0.00395401	5.87811e-05
173.251	0.00392266	5.48624e-05
173.451	0.00388347	4.70249e-05
173.651	0.00382861	3.52687e-05
173.85	0.00383253	3.52687e-05
174.05	0.00540003	0.000133237
174.25	0.00535692	0.000121481
174.45	0.00490234	0.000109725
174.65	0.0047887	8.22936e-05
174.85	0.00821368	0.00342106
175.049	0.0298647	0.0250094
175.249	0.0453046	0.0399555
175.449	0.0497994	0.0439957
175.649	0.0549251	0.0469661
175.849	0.0758472	0.0682292
176.049	0.100218	0.0917456
176.248	0.125748	0.117119
176.448	0.150017	0.141815
176.648	0.158991	0.149281
176.848	0.16175	0.147533
177.048	0.165363	0.146581
177.248	0.168286	0.153536
177.447	0.160884	0.146518
177.647	0.150754	0.139981
177.847	0.143928	0.12627
178.047	0.142011	0.122292
178.247	0.138304	0.118483
178.447	0.136055	0.120348
178.646	0.125349	0.114788
178.846	0.123119	0.112037
179.046	0.120968	0.112237
179.246	0.105833	0.0972475
179.446	0.0918866	0.0828383
179.646	0.0747265	0.0661758
179.845	0.0603917	0.0498699
180.045	0.048996	0.0415857
180.245	0.0428789	0.0379099
180.445	0.0412722	0.0387368
